dataset_id,timestamp,s_pop,o_pop,question,possible_answers,first_answer,first_confidence,best_guess,best_guess_confidence,correct,score,idk_flag,false_answer_flag
5008,2026-01-19 23:52:00,352,45564,Who was the producer of Da Game of Life?,"[""Master P"", ""Percy Robert Miller"", ""P. Miller""]",I don't know,,,,0,0.8,1,0
5009,2026-01-19 23:52:00,204,6995,Who was the producer of She?,"[""Ray Wilson"", ""Raymond Wilson""]",I don't know,,,,0,0.8,1,0
5010,2026-01-19 23:52:00,816,6489,Who was the producer of Of the People?,"[""Jayarajan Rajasekharan Nair"", ""Jayaraj""]",P. C. Sreeram,0.12,,,0,-1.0,0,1
5011,2026-01-19 23:52:00,167,5250,Who was the producer of The Lady?,"[""Norma Talmadge"", ""Norma Marie Talmadge""]",I don't know,,,,0,0.8,1,0
5012,2026-01-19 23:52:00,16412,58974,Who was the producer of Junior?,"[""Ivan Reitman""]",Ivan Reitman,0.8965,,,1,1.0,0,0
5013,2026-01-19 23:52:00,305,786,Who was the producer of Walking?,"[""Ryan Larkin""]",I don't know,,John Williams,0.25,0,0.8,1,0
5014,2026-01-19 23:52:00,326522,186944,Who was the producer of The Shining?,"[""Stanley Kubrick""]",Stanley Kubrick,0.85,,,1,1.0,0,0
5015,2026-01-19 23:52:00,724,946,Who was the producer of Marc?,"[""Muriel Young""]",I don't know,,Marc was produced by Marc Cherry.,0.25,0,0.8,1,0
5016,2026-01-19 23:52:00,1315,15739,Who was the producer of Warning?,"[""Anubhav Sinha""]",I don't know,,,,0,0.8,1,0
5017,2026-01-19 23:52:00,199,16993,Who was the producer of Angels?,"[""Angel Locsin"", ""Angelica Locsin Colmenares"", ""Angelica Locsin Colmenares-Arce""]",I don't know,,,,0,0.8,1,0
5018,2026-01-19 23:52:00,10380,50453,Who was the producer of Run?,"[""Sridevi"", ""Shree Amma Yanger Ayyapan"", ""Sridevi Kapoor"", ""Sri Devi"", ""Boney Kapoor""]",I don't know,,,,0,0.8,1,0
5019,2026-01-19 23:52:00,318299,256783,Who was the producer of Halloween?,"[""Rob Zombie"", ""Robert Bartleh Cummings"", ""Rob Straker""]",John Carpenter and Debra Hill (producers of the original 1978 film),0.72,,,0,-1.0,0,1
5020,2026-01-19 23:52:00,169,15203,Who was the producer of ∞?,"[""Yann Tiersen"", ""Yann Pierre Tiersen""]",I don't know,,,,0,0.8,1,0
5021,2026-01-19 23:52:00,1922,5644,Who was the producer of Speed?,"[""Harry Baweja"", ""Harjaspal Baweja""]",Graham King,0.216,,,0,-1.0,0,1
5022,2026-01-19 23:52:00,487,33295,Who was the producer of On the Run?,"[""Jay Chou"", ""Zhou Jielun"", ""Chou Chieh-lun"", ""sheldon""]",I don't know,,"The producer of ""On the Run"" was possibly Walter Hill.",0.236,0,0.8,1,0
5023,2026-01-19 23:52:00,914,16479,Who was the producer of Angel?,"[""John Boorman""]",I don't know,,David Greenwalt and Joss Whedon (co-creators/producers; primary producer credited: David Greenwalt for early seasons and Joss Whedon as executive producer),0.25,0,0.8,1,0
5024,2026-01-19 23:52:00,732,5720,Who was the producer of First Love?,"[""Ilya Salmanzadeh"", ""Max Martin"", ""Karl Martin Sandberg"", ""Martin White""]",I don't know,,,,0,0.8,1,0
5025,2026-01-19 23:52:00,91,891,Who was the producer of The Garden of Weeds?,"[""James Cruze""]",John M. Stahl,0.482,,,0,-1.0,0,1
5026,2026-01-19 23:52:00,368,3666,Who was the producer of Face to Face?,"[""Michael Rymer"", ""David Williamson"", ""David Keith Williamson""]",I don't know,,Kenny Gamble and Leon Huff,0.26,0,0.8,1,0
5027,2026-01-19 23:52:00,12597,99358,Who was the producer of North?,"[""Rob Reiner""]",I don't know,,,,0,0.8,1,0
5028,2026-01-19 23:52:00,4711,69882,Who was the producer of D?,"[""Ram Gopal Varma"", ""RGV"", ""Penmetsa Ram Gopal Varma"", ""Ronnie Screwvala""]",I don't know,,Steven Soderbergh,0.252,0,0.8,1,0
5029,2026-01-19 23:52:00,1654,1288,Who was the producer of My Last Day?,"[""Barry Cook""]",I don't know,,Raymond S. Persi,0.3125,0,0.8,1,0
5030,2026-01-19 23:52:00,707,74683,Who was the producer of Lux?,"[""Brian Eno"", ""Eno"", ""Brian Peter George Eno"", ""Brian Peter George St John le Baptiste de la Salle Eno""]",I don't know,,"Lux (if referring to the 2019 Indian Malayalam film ""Lucifer"" — sometimes misspelled — was produced by Antony Perumbavoor; if referring to the Swedish pop duo/song ""Lux"" — producer unknown)",0.25,0,0.8,1,0
5031,2026-01-19 23:52:00,7784,115303,Who was the producer of Back to Black?,"[""Mark Ronson"", ""Mark Daniel Ronson"", ""DJ Ronson""]",Mark Ronson,0.9123,,,1,1.0,0,0
5032,2026-01-19 23:52:00,8288,904,Who was the producer of Leader?,"[""M. S. Guhan""]",I don't know,,,,0,0.8,1,0
5033,2026-01-19 23:52:00,272,8214,Who was the producer of An Elephant Called Slowly?,"[""Bill Travers"", ""William Inglis Lindon Travers""]",Bill Travers and Virginia McKenna,0.35,,,1,1.0,0,0
5034,2026-01-19 23:52:00,3889,229613,Who was the producer of The Reach?,"[""Michael Douglas"", ""Michael Kirk Douglas""]",I don't know,,,,0,0.8,1,0
5035,2026-01-19 23:52:00,13703,245569,Who was the producer of Revenge?,"[""Kevin Costner"", ""Kevin Michael Costner""]",I don't know,,"The producer of the 1990 film ""Revenge"" was David Puttnam.",0.2375,0,0.8,1,0
5036,2026-01-19 23:52:00,107,662,Who was the producer of Le Mentor?,"[""Jean-Pierre Mocky""]",I don't know,,Éric Rohmer,0.25,0,0.8,1,0
5037,2026-01-19 23:52:00,6384,19862,Who was the producer of The Passenger?,"[""Carlo Ponti"", ""Carlo Ponti, Sr.""]",I don't know,,Jack Nitzsche,0.25,0,0.8,1,0
5038,2026-01-19 23:52:00,202,8684,Who was the producer of Wall Street?,"[""Harry Cohn""]","Oliver Stone (producer: also directed; primary producers included Edward R. Pressman and Michael Ovitz, but Oliver Stone is commonly credited as a producer/director)",0.3625,,,0,-1.0,0,1
5039,2026-01-19 23:52:00,235,31215,Who was the producer of Vessel of Wrath?,"[""Charles Laughton"", ""Laughton"", ""Erich Pommer""]",I don't know,,,,0,0.8,1,0
5040,2026-01-19 23:52:00,1700,1941,Who was the producer of The Connection?,"[""Shirley Clarke"", ""Shirley Brimberg Clarke"", ""Shirley Brimberg""]",I don't know,,The producer of The Connection was Joseph M. Schenck.,0.25,0,0.8,1,0
5041,2026-01-19 23:52:00,12994,84421,Who was the producer of Trance?,"[""Danny Boyle""]",I don't know,,Danny Boyle,0.25,1,0.8,1,0
5042,2026-01-19 23:52:00,6208,589,Who was the producer of The Detective?,"[""Aaron Rosenberg""]",I don't know,,,,0,0.8,1,0
5043,2026-01-19 23:52:00,840,1332,Who was the producer of Title?,"[""Kevin Kadish""]",,,,,0,0.8,1,1
5044,2026-01-19 23:52:00,7982,79033,Who was the producer of No Problem?,"[""Anil Kapoor"", ""anil""]",I don't know,,"The producer of ""No Problem"" was Guy Stevens.",0.21,0,0.8,1,0
5045,2026-01-19 23:52:00,212,3241,Who was the producer of Filthy!?,"[""Papa John Creach"", ""John Henry Creach""]",I don't know,,Richard Pryor,0.25,0,0.8,1,0
5046,2026-01-19 23:52:00,570,201490,Who was the producer of (I Can't Make It) Another Day?,"[""Lenny Kravitz"", ""Leonard Albert Kravitz"", ""Leonard A. Kravitz""]",I don't know,,,,0,0.8,1,0
5047,2026-01-19 23:52:00,544,121325,Who was the producer of Mizugumo Monmon?,"[""Hayao Miyazaki"", ""Miyazaki Hayao"", ""Tsutomu Teruki""]",Hayao Miyazaki,0.72,,,1,1.0,0,0
5048,2026-01-19 23:52:00,1387,299,Who was the producer of Tarzan's Greatest Adventure?,"[""Sy Weintraub"", ""Seymour George Weintraub""]",Sy Weintraub,0.8642,,,1,1.0,0,0
5049,2026-01-19 23:52:00,169,1129,Who was the producer of The Builder?,"[""Rick Alverson""]",I don't know,,,,0,0.8,1,0
5050,2026-01-19 23:52:00,647,143,Who was the producer of The Miracle?,"[""Joseph Menchen"", ""Max Reinhardt""]",I don't know,,The producer was Mel Brooks,0.2175,0,0.8,1,0
5051,2026-01-19 23:52:00,298,199253,Who was the producer of Son of Cheep Thrills?,"[""Frank Zappa"", ""Frank Vincent Zappa""]",I don't know,,,,0,0.8,1,0
5052,2026-01-19 23:52:00,2571,74192,Who was the producer of 2 Days in New York?,"[""Julie Delpy""]",Jérôme Seydoux and Paulo Branco (producers include Jérôme Seydoux and Paulo Branco),0.58,,,0,-1.0,0,1
5053,2026-01-19 23:52:00,942,1717,Who was the producer of The Return?,"[""Greydon Clark""]",I don't know,,,,0,0.8,1,0
5054,2026-01-19 23:52:00,827,19756,Who was the producer of Still?,"[""Tony Banks"", ""Anthony George Banks"", ""Anthony George \""Tony\"" Banks""]",I don't know,,Nellee Hooper,0.4321,0,0.8,1,0
5055,2026-01-19 23:52:00,901,36265,Who was the producer of Health?,"[""Robert Altman""]",I don't know,,,,0,0.8,1,0
5056,2026-01-19 23:52:00,496,1027,Who was the producer of Lady on the Bus?,"[""Nelson Rodrigues"", ""Nélson Rodrigues"", ""Susana Flag""]",I don't know,,The producer was T. L. V. Prasad,0.21,0,0.8,1,0
5057,2026-01-19 23:52:00,355,1384,Who was the producer of Imprint?,"[""Chris Eyre""]",I don't know,,,,0,0.8,1,0
5058,2026-01-19 23:52:00,105,3023,Who was the producer of Look Up?,"[""Bob Neuwirth""]",I don't know,,Steve Mac,0.32,0,0.8,1,0
5059,2026-01-19 23:52:00,927,251680,Who was the producer of A Day at the Beach?,"[""Roman Polanski"", ""Rajmund Roman Thierry Polański"", ""Polanski""]",I don't know,,,,0,0.8,1,0
5060,2026-01-19 23:52:00,321,6259,Who was the producer of The Darling of Paris?,"[""William Fox""]",I don't know,,Georges Méliès,0.25,0,0.8,1,0
5061,2026-01-19 23:52:00,848,88995,Who was the producer of Now Look?,"[""Ronnie Wood"", ""Ronald David Wood"", ""Ronald Wood"", ""Ron Wood"", ""Ronald \""Ron\"" David Wood""]",I don't know,,,,0,0.8,1,0
5062,2026-01-19 23:52:00,107,925,Who was the producer of Condition?,"[""Amir Naderi""]",I don't know,,"Condition (if referring to the 1980s British band or single titled ""Condition"") was produced by Martin Rushent",0.26,0,0.8,1,0
5063,2026-01-19 23:52:00,10487,1389,Who was the producer of The Immigrant?,"[""Anthony Katagas""]",I don't know,,,,0,0.8,1,0
5064,2026-01-19 23:52:00,251,32970,Who was the producer of Red?,"[""Leslie Cheung"", ""Leslie Cheung Kwok-wing""]",I don't know,,"The producer of the 2010 film ""Red"" was Lorenzo di Bonaventura (producer) and Daniel Alter (producer credited as producer) with producers also including Charlie Gogolak — primary producer commonly cited: Lorenzo di Bonaventura.",0.245,0,0.8,1,0
5065,2026-01-19 23:52:00,13905,221154,Who was the producer of Harvest?,"[""Neil Young"", ""Neil Percival Young"", ""Shakey"", ""Godfather of Grunge"", ""Neil Percival Kenneth Robert Ragland Young""]",I don't know,,,,0,0.8,1,0
5066,2026-01-19 23:52:00,1405,240,Who was the producer of Particle Fever?,"[""Mark Levinson""]",David Kaplan,0.82,,,0,-1.0,0,1
5067,2026-01-19 23:52:00,4437,140,Who was the producer of Frozen River?,"[""Chip Hourihan"", ""Heather Rae""]",Maggie Renzi,0.734,,,0,-1.0,0,1
5068,2026-01-19 23:52:00,3581,1746,Who was the producer of The Anniversary?,"[""Jimmy Sangster"", ""James Henry Kinmel Sangster""]",I don't know,,Kieran Corrigan,0.25,0,0.8,1,0
5069,2026-01-19 23:52:00,4776,45018,Who was the producer of Master?,"[""Allu Aravind""]",I don't know,,,,0,0.8,1,0
5070,2026-01-19 23:52:00,905,3656,Who was the producer of Black and White?,"[""Nik Powell""]",I don't know,,Ted Elliott and Terry Rossio (producers),0.25,0,0.8,1,0
5071,2026-01-19 23:52:00,15642,42533,Who was the producer of Phenomena?,"[""Dario Argento"", ""Sirio Bernadotte""]",Dario Argento,0.82,,,1,1.0,0,0
5072,2026-01-19 23:52:00,900,69882,Who was the producer of Go?,"[""Ram Gopal Varma"", ""RGV"", ""Penmetsa Ram Gopal Varma""]",I don't know,,,,0,0.8,1,0
5073,2026-01-19 23:52:00,25688,753723,Who was the producer of Beat It?,"[""Michael Jackson"", ""MJ"", ""The King of Pop"", ""Michael Joe Jackson"", ""Michael Joseph Jackson"", ""M.J."", ""M. J."", ""King of Pop"", ""King of Music"", ""The King""]",Quincy Jones,0.9625,,,0,-1.0,0,1
5074,2026-01-19 23:52:00,606,27241,Who was the producer of You and Me?,"[""Fritz Lang"", ""Friedrich Christian Anton Lang"", ""Friedrich Christian Anton \""Fritz\"" Lang"", ""Fritz Lang (1890-1976)""]",I don't know,,,,0,0.8,1,0
5075,2026-01-19 23:52:00,17560,1823,Who was the producer of Nine?,"[""Maury Yeston"", ""Rob Marshall""]",I don't know,,,,0,0.8,1,0
5076,2026-01-19 23:52:00,480,3758,Who was the producer of In Conflict?,"[""Owen Pallett"", ""Michael James Owen Pallett""]",I don't know,,The producer of In Conflict was Paul Epworth.,0.36,0,0.8,1,0
5077,2026-01-19 23:52:00,13611,273103,Who was the producer of The Kid?,"[""Charlie Chaplin"", ""Charles Spencer Chaplin"", ""Charles Chaplin"", ""Sir Charles Spencer Chaplin""]",Charlie Chaplin,0.9123,,,1,1.0,0,0
5078,2026-01-19 23:52:00,5283,6529,Who was the producer of Thoda Pyaar Thoda Magic?,"[""Aditya Chopra"", ""Kunal Kohli""]",Vijay Kumar,0.2785,,,0,-1.0,0,1
5079,2026-01-19 23:52:00,47100,949,Who was the producer of The Piano?,"[""Jan Chapman""]",The producer of The Piano was Jane Campion and Jan Chapman (principal producer: Jan Chapman; Jane Campion was writer-director and also credited as producer).,0.642,,,1,1.0,0,0
5080,2026-01-19 23:52:00,2004,753723,Who was the producer of Dangerous?,"[""Michael Jackson"", ""MJ"", ""The King of Pop"", ""Michael Joe Jackson"", ""Michael Joseph Jackson"", ""M.J."", ""M. J."", ""King of Pop"", ""King of Music"", ""The King""]",I don't know,,Quincy Jones,0.25,0,0.8,1,0
5081,2026-01-19 23:52:00,553,24068,Who was the producer of The Exile?,"[""Douglas Fairbanks Jr."", ""Douglas Fairbanks, Jr."", ""Douglas Fairbanks""]",I don't know,,The producer was John Huston,0.25,0,0.8,1,0
5082,2026-01-19 23:52:00,16933,310,Who was the producer of A Night to Remember?,"[""William MacQuitty""]",William MacQuitty,0.85,,,1,1.0,0,0
5083,2026-01-19 23:52:00,12936,186696,Who was the producer of I Am Love?,"[""Luca Guadagnino"", ""Tilda Swinton"", ""Katherine Mathilda Swinton"", ""Katherine Matilda \""Tilda\"" Swinton"", ""Katherine Matilda Swinton""]","Luca Guadagnino, Carlo Degli Esposti, and Domenico Procacci",0.682,,,1,1.0,0,0
5084,2026-01-19 23:52:00,155,29237,Who was the producer of The Lucky Stiff?,"[""Jack Benny""]",I don't know,,,,0,0.8,1,0
5085,2026-01-19 23:52:00,19134,27046,Who was the producer of Parker?,"[""Leslie Alexander"", ""Taylor Hackford"", ""Taylor Edwin Hackford""]",The producer of the film Parker (2013) was Lorenzo di Bonaventura (as producer) and Jason Statham starred; the film was produced by Di Bonaventura Pictures in association with Summit Entertainment.,0.3125,,,0,-1.0,0,1
5086,2026-01-19 23:52:00,318,11800,Who was the producer of The Off Season?,"[""Larry Fessenden"", ""Laurence T. Fessenden""]",I don't know,,,,0,0.8,1,0
5087,2026-01-19 23:52:00,11746,80552,Who was the producer of Taxi?,"[""Luc Besson"", ""Luc Paul Maurice Besson""]",I don't know,,James L. Brooks,0.25,0,0.8,1,0
5088,2026-01-19 23:52:00,252,1216,Who was the producer of The Only Way?,"[""Herbert Wilcox"", ""Herbert Sydney Wilcox""]",I don't know,,,,0,0.8,1,0
5089,2026-01-19 23:52:00,5825,13666,Who was the producer of The Paper?,"[""David Koepp""]",I don't know,,Robert Altman,0.3421,0,0.8,1,0
5090,2026-01-19 23:52:00,24210,8729,Who was the producer of Serial?,"[""Sarah Koenig""]",Sarah Koenig and Julie Snyder (executive producers; Sarah Koenig is the host and one of the show's creators),0.54,,,1,1.0,0,0
5091,2026-01-19 23:52:00,628,167070,Who was the producer of I Dood It?,"[""Metro-Goldwyn-Mayer"", ""MGM""]",Joe Pasternak,0.732,,,0,-1.0,0,1
5092,2026-01-19 23:52:00,4508,155891,Who was the producer of Animal Factory?,"[""Steve Buscemi"", ""Steven Vincent Buscemi"", ""Danny Trejo"", ""Dan Trejo"", ""Edward Bunker"", ""Eddie Bunker"", ""Edward Heward Bunker""]",Jonathan Demme,0.342,,,0,-1.0,0,1
5093,2026-01-19 23:52:00,258,431,Who was the producer of Never Give Up?,"[""Haruki Kadokawa""]",I don't know,,The producer was Jimmy Iovine.,0.12,0,0.8,1,0
5094,2026-01-19 23:52:00,463,756,Who was the producer of Vinci?,"[""Juliusz Machulski""]",I don't know,,,,0,0.8,1,0
5095,2026-01-19 23:52:00,12527,31887,Who was the producer of Sphere?,"[""Michael Crichton"", ""John Michael Crichton"", ""Michael Douglas"", ""Jeffery Hudson"", ""John Lange"", ""Barry Levinson""]",Don Murphy,0.3421,,,0,-1.0,0,1
5096,2026-01-19 23:52:00,16735,9348,Who was the producer of Compliance?,"[""Craig Zobel"", ""Roger Craig Zobel""]",Daniel Bekerman,0.5143,,,0,-1.0,0,1
5097,2026-01-19 23:52:00,933638,183061,Who was the producer of Halloween?,"[""Debra Hill""]",Irwin Yablans,0.731,,,0,-1.0,0,1
5098,2026-01-19 23:52:00,369,561,Who was the producer of Glass?,"[""Bert Haanstra"", ""Albert Haanstra""]",Jason Blum,0.86,,,0,-1.0,0,1
5099,2026-01-19 23:52:00,172,2269,Who was the producer of Not a Pretty Picture?,"[""Martha Coolidge""]",Jack H. Harris,0.72,,,0,-1.0,0,1
5100,2026-01-19 23:52:00,1792,74683,Who was the producer of Numb?,"[""Brian Eno"", ""Eno"", ""Brian Peter George Eno"", ""Brian Peter George St John le Baptiste de la Salle Eno"", ""The Edge"", ""David Evans"", ""David Howell Evans"", ""Dave Evans""]",I don't know,,,,0,0.8,1,0
5101,2026-01-19 23:52:00,88,295,Who was the producer of Maling Kutang?,"[""Kinaryosih""]",Netty Herawaty,0.2789,,,0,-1.0,0,1
5102,2026-01-19 23:52:00,9455,120459,Who was the producer of The Dilemma?,"[""Ron Howard"", ""Ronald William Howard"", ""Vince Vaughn"", ""Vincent Anthony Vaughn"", ""Vincent Vaughn""]",I don't know,,Lorenzo di Bonaventura,0.345,0,0.8,1,0
5103,2026-01-19 23:52:00,6127,4226,"Who was the producer of Runner, Runner?","[""Stacey Sher"", ""Brian Koppelman"", ""David Levien"", ""Leonardo DiCaprio"", ""Di Caprio"", ""Leonardo di Caprio"", ""Leo DiCaprio"", ""Leonardo Wilhelm DiCaprio""]",Roy Lee,0.65,,,0,-1.0,0,1
5104,2026-01-19 23:52:00,21092,373862,Who was the producer of Ram?,"[""Paul McCartney"", ""Sir Paul McCartney"", ""Macca"", ""James Paul McCartney""]",I don't know,,Ram (2006 Telugu film) — produced by V. Anand Prasad (Bhavya Creations),0.25,0,0.8,1,0
5105,2026-01-19 23:52:00,79684,164681,Who was the producer of The Birds?,"[""Alfred Hitchcock"", ""Alfred Joseph Hitchcock"", ""Sir Alfred Hitchcock""]",Alfred Hitchcock,0.92,,,1,1.0,0,0
5106,2026-01-19 23:52:00,3971,42533,Who was the producer of The Church?,"[""Vittorio Cecchi Gori"", ""Dario Argento"", ""Sirio Bernadotte""]",I don't know,,Michael Lindsay-Hogg,0.2765,0,0.8,1,0
5107,2026-01-19 23:52:00,6071,5134,Who was the producer of Drushyam?,"[""Rajkumar Sethupathi"", ""Daggubati Suresh Babu""]",P. V. Rao (P. V. Prasad Babu),0.1825,,,0,-1.0,0,1
5108,2026-01-19 23:52:00,850,3654,Who was the producer of Champion?,"[""T-Minus"", ""Tyler Mathew Carl Williams"", ""Tyler Williams""]",I don't know,,Mark Robson,0.25,0,0.8,1,0
5109,2026-01-19 23:52:00,9246,84330,Who was the producer of Discipline?,"[""King Crimson""]",I don't know,,John Cale,0.35,0,0.8,1,0
5110,2026-01-19 23:52:00,23729,48297,Who was the producer of Doubt?,"[""Scott Rudin"", ""Scott Rudin Productions""]",I don't know,,David Mamet,0.25,0,0.8,1,0
5111,2026-01-19 23:52:00,1602,37866,Who was the producer of Deathstalker II?,"[""Roger Corman"", ""Roger William Corman""]",Roger Corman,0.71,,,1,1.0,0,0
5112,2026-01-19 23:52:00,3106,48581,Who was the producer of Holiday?,"[""Pooja Bhatt""]",I don't know,,Edward H. Griffith,0.25,0,0.8,1,0
5113,2026-01-19 23:52:00,1560,121261,Who was the producer of Twelve?,"[""Patti Smith"", ""Patricia Lee Smith""]",I don't know,,,,0,0.8,1,0
5114,2026-01-19 23:52:00,1205,3649,Who was the producer of I Do?,"[""Alain Chabat""]",I don't know,,"The producer of the song ""I Do"" by 98 Degrees was Maurice Starr.",0.2475,0,0.8,1,0
5115,2026-01-19 23:52:00,2484,161689,Who was the producer of Sunny?,"[""Dharmendra""]",I don't know,,,,0,0.8,1,0
5116,2026-01-19 23:52:00,6993,280,Who was the producer of An Unearthly Child?,"[""Verity Lambert"", ""Verity Ann Lambert"", ""Mervyn Pinfield""]",Verity Lambert,0.92,,,1,1.0,0,0
5117,2026-01-19 23:52:00,2698,8354,Who was the producer of The Champ?,"[""King Vidor"", ""King Wallis Vidor""]",I don't know,,Irving Thalberg,0.25,0,0.8,1,0
5118,2026-01-19 23:52:00,726,273103,Who was the producer of The Rink?,"[""Charlie Chaplin"", ""Charles Spencer Chaplin"", ""Charles Chaplin"", ""Sir Charles Spencer Chaplin""]",Charles B. Mintz,0.765,,,0,-1.0,0,1
5119,2026-01-19 23:52:00,1474,5454,Who was the producer of Cro?,"[""Film Roman""]",I don't know,,"Cro (the German rapper/singer) worked with producer and collaborator David ""Crada"" Conen on some tracks, but his primary producer is often listed as Chimperator Productions (his label) and production credits include Shuko and The Krauts. If a single producer is requested, my best guess: Crada (David Conen).",0.2475,0,0.8,1,0
5120,2026-01-19 23:52:00,810,431,Who was the producer of The Holly and the Ivy?,"[""Anatole de Grunwald""]",Herbert Wilcox,0.5625,,,0,-1.0,0,1
5121,2026-01-19 23:52:00,18573,2010,Who was the producer of The Hole?,"[""Jeremy Bolt""]",I don't know,,,,0,0.8,1,0
5122,2026-01-19 23:52:00,369,1966,Who was the producer of A Moment?,"[""Brian Alexander Morgan""]",I don't know,,,,0,0.8,1,0
5123,2026-01-19 23:52:00,1882,88473,Who was the producer of Hotel?,"[""Moby"", ""Richard Melville Hall"", ""Voodoo Child"", ""Barracuda"", ""Brainstorm"", ""Schaumgummi"", ""Pippy Baliunas"", ""UHF"", ""Elizabeth McBride""]",I don't know,,Aaron Spelling,0.4321,0,0.8,1,0
5124,2026-01-19 23:52:00,2431,514835,Who was the producer of Management?,"[""Jennifer Aniston"", ""Jennifer Joanna Aniston""]",I don't know,,"The producer of the 2008 British film ""Management"" was Chris Curling.",0.1734,0,0.8,1,0
5125,2026-01-19 23:52:00,1436,373862,Who was the producer of Every Night?,"[""Paul McCartney"", ""Sir Paul McCartney"", ""Macca"", ""James Paul McCartney""]",I don't know,,Every Night (song) — producer: Peter Asher,0.25,0,0.8,1,0
5126,2026-01-19 23:52:00,4891,442839,Who was the producer of Are You Here?,"[""Zach Galifianakis"", ""Zacharius Knight Galifinakis"", ""Zachary Knight Galifianakis"", ""Owen Wilson"", ""Owen Cunningham Wilson"", ""Amy Poehler"", ""Amy Meredith Poehler""]",I don't know,,Shauna Robertson,0.4321,0,0.8,1,0
5127,2026-01-19 23:52:00,1476,4471,Who was the producer of The Journey?,"[""Anatole Litvak""]",I don't know,,,,0,0.8,1,0
5128,2026-01-19 23:52:00,34767,119437,Who was the producer of Precious?,"[""Lee Daniels"", ""Lee Louis Daniels"", ""Oprah Winfrey"", ""Oprah Gail Winfrey"", ""Oprah"", ""Tyler Perry"", ""Emmitt Perry Jr.""]",Lee Daniels,0.82,,,1,1.0,0,0
5129,2026-01-19 23:52:00,5563,47075,"Who was the producer of I'm a Cyborg, But That's OK?","[""Park Chan-wook"", ""Chan-wook Park"", ""Park Chan-uk""]",Lee Jae-han,0.6421,,,0,-1.0,0,1
5130,2026-01-19 23:52:00,212,129,Who was the producer of H?,"[""Darrell Wasyk""]",I don't know,,,,0,0.8,1,0
5131,2026-01-19 23:52:00,703,162,Who was the producer of The Treatment?,"[""Oren Rudavsky""]",I don't know,,Harvey Weinstein,0.25,0,0.8,1,0
5132,2026-01-19 23:52:00,5647,2435,Who was the producer of Life?,"[""Iain Canning""]",I don't know,,,,0,0.8,1,0
5133,2026-01-19 23:52:00,135,553,Who was the producer of Revenge?,"[""Edwin Carewe""]",I don't know,,Michael Kahn,0.25,0,0.8,1,0
5134,2026-01-19 23:52:00,2970,306074,Who was the producer of Viruddh... Family Comes First?,"[""Amitabh Bachchan"", ""Big B""]",Rakesh Roshan,0.6225,,,0,-1.0,0,1
5135,2026-01-19 23:52:00,1582,654982,Who was the producer of Side by Side?,"[""Keanu Reeves"", ""Keanu Charles Reeves""]",The producer of the film Side by Side (2012 documentary) was Christopher Kenneally.,0.6523,,,0,-1.0,0,1
5136,2026-01-19 23:52:00,454,335,Who was the producer of Together Again?,"[""Virginia Van Upp""]",I don't know,,,,0,0.8,1,0
5137,2026-01-19 23:52:00,172292,201,Who was the producer of The Blair Witch Project?,"[""Gregg Hale""]","Eduardo Sánchez, Daniel Myrick, and Gregg Hale (producers)",0.8523,,,1,1.0,0,0
5138,2026-01-19 23:52:00,29716,8366,Who was the producer of 2010: The Year We Make Contact?,"[""Peter Hyams""]",Robert Watts,0.832,,,0,-1.0,0,1
5139,2026-01-19 23:52:00,205,1593,Who was the producer of The Days?,"[""Wang Xiaoshuai""]",I don't know,,The producer of The Days was Gabriel Yared,0.12,0,0.8,1,0
5140,2026-01-19 23:52:00,13169,986064,Who was the producer of By the Sea?,"[""Angelina Jolie"", ""Angelina Jolie Voight"", ""Brad Pitt"", ""William Bradley Pitt"", ""Brad Jolie-Pitt""]",Angelina Jolie,0.74,,,1,1.0,0,0
5141,2026-01-19 23:52:00,290,8579,Who was the producer of Call It a Day?,"[""Dodie Smith"", ""Charles Henry Percy"", ""C. L. Anthony"", ""Dorothy Gladys Smith"", ""Dorothy Gladys Beesley"", ""Dorothy Beesley"", ""Dodie Beesley""]",I don't know,,,,0,0.8,1,0
5142,2026-01-19 23:52:00,21011,102459,Who was the producer of The Unborn?,"[""Michael Bay"", ""Michael Benjamin Bay""]",I don't know,,The Unborn (2009) was produced by Michael Bay (as executive producer) and Scott Bernstein (producer),0.23,1,0.8,1,0
5143,2026-01-19 23:52:00,977,31243,Who was the producer of The Moment?,"[""Kenny G"", ""Kenneth Bruce Gorelick""]",I don't know,,,,0,0.8,1,0
5144,2026-01-19 23:52:00,1335,13336,Who was the producer of Leader?,"[""Sashadhar Mukherjee""]",I don't know,,,,0,0.8,1,0
5145,2026-01-19 23:52:00,2047,3935,Who was the producer of Smile?,"[""Michael Ritchie"", ""Michael Brunswick Ritchie""]",I don't know,,Brian Wilson,0.25,0,0.8,1,0
5146,2026-01-19 23:52:00,35502,37508,Who was the producer of Some Like It Hot?,"[""Billy Wilder"", ""Samuel Wilder""]",Billy Wilder and Charles K. Feldman (producers listed: Billy Wilder co-produced with Charles K. Feldman),0.81,,,1,1.0,0,0
5147,2026-01-19 23:52:00,900,3550,Who was the producer of Seven?,"[""Andy Sidaris""]",David Fincher,0.86,,,0,-1.0,0,1
5148,2026-01-19 23:52:00,3669,62566,Who was the producer of Meet Bill?,"[""Aaron Eckhart"", ""Aaron Edward Eckhart""]",Richard M. Rosenblatt,0.642,,,0,-1.0,0,1
