dataset_id,timestamp,s_pop,o_pop,question,possible_answers,first_answer,first_confidence,best_guess,best_guess_confidence,correct,score,idk_flag,false_answer_flag
5489,2026-01-08 01:22:47,1787,12726,Who was the producer of Show Me?,"[""Mustard"", ""Dijon Isaiah McFarlane"", ""Dijon McFarlane"", ""DJ Mustard""]",I don't know,,,,0,0.8,1,0
5490,2026-01-08 01:22:49,604,273103,Who was the producer of The Cure?,"[""Charlie Chaplin"", ""Charles Spencer Chaplin"", ""Charles Chaplin"", ""Sir Charles Spencer Chaplin""]",I don't know,,Robert Smith (as a member/producer) — but more likely the producer credited on the album or film is Ross Robinson or producer varies by work; if referring to the band’s producer for many recordings: Robert Smith and David M. Allen often produced their albums.,0.25,0,0.8,1,0
5491,2026-01-08 01:22:51,32894,11688,Who was the producer of Unfriended?,"[""Timur Bekmambetov"", ""Timur Nurbakhitovich Bekmambetov"", ""Timur Nuruakhitovich Bekmambetov""]",Timur Bekmambetov,0.88,,,1,1.0,0,0
5492,2026-01-08 01:22:52,113,113308,Who was the producer of Brass?,"[""Warner Bros."", ""Warner Bros. Pictures"", ""Warner Bros. Entertainment Inc."", ""Warner Bros. Studios"", ""Warner Brothers"", ""WB"", ""Warner Bros. Entertainment, Inc.""]",Iain Macmillan,0.12,,,0,0.0,0,1
5493,2026-01-08 01:22:54,2180,14431,Who was the producer of Bug?,"[""William Castle"", ""William Schloss""]",William Teitler,0.12,,,0,0.0,0,1
5494,2026-01-08 01:22:55,120,1282,Who was the producer of Harvest?,"[""Carroll Ballard""]",John Simon,0.83,,,0,0.0,0,1
5495,2026-01-08 01:22:56,156,41104,Who was the producer of (One Glance Is) Holy?,"[""Mike Oldfield"", ""Michael Gordon Oldfield"", ""Michael Oldfield"", ""00077497524 IPI"", ""00047039093 IPI""]",I don't know,,Paul O'Duffy,0.3421,0,0.8,1,0
5496,2026-01-08 01:22:57,24579,42491,Who was the producer of Bolt?,"[""John Lasseter"", ""John Alan Lasseter"", ""John A. Lasseter""]",Clark Spencer,0.879,,,0,0.0,0,1
5497,2026-01-08 01:22:58,284,10207,Who was the producer of Believe in Me?,"[""Robert Chartoff"", ""Robert Irwin Chartoff"", ""Irwin Winkler""]",I don't know,,The producer was Jon Landau,0.25,0,0.8,1,0
5498,2026-01-08 01:23:01,2971,880,Who was the producer of It Came from Beneath the Sea?,"[""Charles H. Schneer""]",William Alland,0.869,,,0,0.0,0,1
5499,2026-01-08 01:23:02,9825,753723,Who was the producer of Heal the World?,"[""Michael Jackson"", ""MJ"", ""The King of Pop"", ""Michael Joe Jackson"", ""Michael Joseph Jackson"", ""M.J."", ""M. J."", ""King of Pop"", ""King of Music"", ""The King""]",Quincy Jones,0.6523,,,0,0.0,0,1
5500,2026-01-08 01:23:03,9186,39964,Who was the producer of Anonymous?,"[""John Orloff"", ""Roland Emmerich""]",Alan Rudolph,0.0563,,,0,0.0,0,1
5501,2026-01-08 01:23:04,9429,50453,Who was the producer of No Entry?,"[""Boney Kapoor""]",Firoz A. Nadiadwala,0.663,,,0,0.0,0,1
5502,2026-01-08 01:23:06,530,115739,Who was the producer of Yellow?,"[""Riteish Deshmukh"", ""Riteish Vilasrao Deshmukh""]",I don't know,,"The producer of the song ""Yellow"" by Coldplay was Ken Nelson.",0.4321,0,0.8,1,0
5503,2026-01-08 01:23:07,2087,145214,Who was the producer of Protocol?,"[""Goldie Hawn"", ""Goldie Jeanne Hawn""]",I don't know,,,,0,0.8,1,0
5504,2026-01-08 01:23:09,1250,11790,Who was the producer of Angel?,"[""Ganesh Acharya""]","David Greenwalt and Joss Whedon (co-developers/producers), with David Fury, Marti Noxon, and Gary Campbell among other producers during its run; primary creators/producers are Joss Whedon and David Greenwalt.",0.32,,,0,0.0,0,1
5505,2026-01-08 01:23:10,56830,349410,Who was the producer of 9?,"[""Jim Lemley"", ""Timur Bekmambetov"", ""Timur Nurbakhitovich Bekmambetov"", ""Timur Nuruakhitovich Bekmambetov"", ""Tim Burton"", ""Timothy Burton"", ""Timothy William Burton"", ""Timothy Walter Burton""]",,,,,0,0.0,1,1
5506,2026-01-08 01:23:11,6232,449,Who was the producer of Last Night?,"[""Massy Tadjedin""]",I don't know,,,,0,0.8,1,0
5507,2026-01-08 01:23:12,32512,30467,Who was the producer of Spy?,"[""Paul Feig"", ""Paul Samuel Feig""]",Paul Feig,0.59,,,1,1.0,0,0
5508,2026-01-08 01:23:13,4891,120684,Who was the producer of Are You Here?,"[""Zach Galifianakis"", ""Zacharius Knight Galifinakis"", ""Zachary Knight Galifianakis"", ""Owen Wilson"", ""Owen Cunningham Wilson"", ""Amy Poehler"", ""Amy Meredith Poehler""]",Andrew Dunn,0.4321,,,0,0.0,0,1
5509,2026-01-08 01:23:15,40160,1875,Who was the producer of Tron: Legacy?,"[""Steven Lisberger"", ""Steve Lisberger""]",Steven Lisberger and Sean Bailey (executive producer: Steven Lisberger; producer: Sean Bailey),0.24,,,1,1.0,0,0
5510,2026-01-08 01:23:16,1134,22512,Who was the producer of Speedy?,"[""Harold Lloyd"", ""Harold Clayton Lloyd"", ""Harold Clayton Lloyd, Sr.""]",I don't know,,,,0,0.8,1,0
5511,2026-01-08 01:23:17,230,5059,Who was the producer of Hero?,"[""Waheed Murad""]",I don't know,,Zhang Yimou,0.25,0,0.8,1,0
5512,2026-01-08 01:23:18,72498,183061,Who was the producer of Clue?,"[""Debra Hill"", ""John Landis""]",Debra Hill,0.75,,,1,1.0,0,0
5513,2026-01-08 01:23:20,39993,37576,Who was the producer of The Descendants?,"[""Alexander Payne""]","Alexander Payne, Jim Burke, and Anthony Bregman (producers of the 2011 film The Descendants)",0.82,,,1,1.0,0,0
5514,2026-01-08 01:23:21,1610,75523,Who was the producer of Mickey?,"[""John Grisham"", ""John Ray Grisham, Jr."", ""John Ray Grisham Jr""]",Robert B. Sherman and Richard M. Sherman (songwriters) — No.  (I don't know),,Annette Funicello?  (I don't know),0.1,0,0.8,1,0
5515,2026-01-08 01:23:22,556,1513,Who was the producer of Paradise: Hope?,"[""Ulrich Seidl"", ""Ulrich Maria Seidl""]",Ulrich Seidl,0.82,,,1,1.0,0,0
5516,2026-01-08 01:23:24,21099,42491,Who was the producer of Planes?,"[""John Lasseter"", ""John Alan Lasseter"", ""John A. Lasseter""]",Traci Balthazor-Flynn,0.1283,,,0,0.0,0,1
5517,2026-01-08 01:23:25,8295,122100,Who was the producer of In Your Eyes?,"[""Joss Whedon"", ""Joseph Hill Whedon""]",John Hughes,0.135,,,0,0.0,0,1
5518,2026-01-08 01:23:26,2979,32918,Who was the producer of Exposure?,"[""Robert Fripp""]",I don't know,,,,0,0.8,1,0
5519,2026-01-08 01:23:27,1280,394,Who was the producer of Saints and Soldiers: Airborne Creed?,"[""Ryan Little""]",Brian Brough,0.46,,,0,0.0,0,1
5520,2026-01-08 01:23:28,23697,24046,Who was the producer of The Grey?,"[""Joe Carnahan"", ""Joseph Aaron \""Joe\"" Carnahan"", ""Joseph Aaron Carnahan""]",Ridley Scott,0.12,,,0,0.0,0,1
5521,2026-01-08 01:23:31,3395,24132,Who was the producer of The Key?,"[""Tinto Brass""]",I don't know,,"The producer of the 1958 British film ""The Key"" was Carl Foreman.",0.2567,0,0.8,1,0
5522,2026-01-08 01:23:32,2159,111481,Who was the producer of One Week?,"[""Joshua Jackson"", ""Joshua Carter Jackson"", ""Michael McGowan""]",I don't know,,Mack Sennett,0.32,0,0.8,1,0
5523,2026-01-08 01:23:34,5445,6705,Who was the producer of Doctor Who theme music?,"[""Delia Derbyshire"", ""Delia Ann Derbyshire""]",Delia Derbyshire (arranged and realized the electronic theme); the original producer credited for the theme's musique concrète/realization was Ron Grainer as composer and Delia Derbyshire of the BBC Radiophonic Workshop produced the electronic realization.,0.48,,,1,1.0,0,0
5524,2026-01-08 01:23:35,15446,2668,"Who was the producer of I Love You, Man?","[""John Hamburg"", ""John Liman Hamburg""]",Judd Apatow,0.85,,,0,0.0,0,1
5525,2026-01-08 01:23:36,6621,12812,Who was the producer of Fresh?,"[""Lawrence Bender""]",Paul Feig,0.3546,,,0,0.0,0,1
5526,2026-01-08 01:23:37,214,246420,Who was the producer of Scene?,"[""BBC"", ""the Beeb"", ""British Broadcasting Corporation -- Records and correspondence"", ""British Broadcasting Corporation""]",I don't know,,,,0,0.8,1,0
5527,2026-01-08 01:23:38,111,3076,Who was the producer of On Record?,"[""Jesse Louis Lasky"", ""Jesse L. Lasky"", ""Jesse Lasky"", ""Jesse Louis Lasky Sr.""]",I don't know,,Sydney Newman,0.21,0,0.8,1,0
5528,2026-01-08 01:23:40,22532,137735,Who was the producer of Pi?,"[""Darren Aronofsky""]",Darren Aronofsky,0.8145,,,1,1.0,0,0
5529,2026-01-08 01:23:41,3808,276487,Who was the producer of Butter?,"[""Jennifer Garner"", ""Jennifer Anne Garner""]",Iain Softley,0.14,,,0,0.0,0,1
5530,2026-01-08 01:23:42,1740,1873,Who was the producer of Anubhav?,"[""Basu Bhattacharya""]",I don't know,,,,0,0.8,1,0
5531,2026-01-08 01:23:43,8829,1707,Who was the producer of Wild Hearts Can't Be Broken?,"[""Matt Williams"", ""Matthew Williams""]",Edward S. Feldman,0.78,,,0,0.0,0,1
5532,2026-01-08 01:23:45,4355,12570,Who was the producer of Talk?,"[""Trevor Rabin"", ""Trevor Charles Rabin""]",I don't know,,Pharrell Williams,0.32,0,0.8,1,0
5533,2026-01-08 01:23:47,291,686,Who was the producer of Colorado?,"[""Joseph Kane"", ""Jasper Joseph Inman Kane""]",I don't know,,"The producer of the 1940 film ""Colorado"" (also titled ""Rocky Mountain Rangers"") was Harry Sherman.",0.25,0,0.8,1,0
5534,2026-01-08 01:23:48,3534,273103,Who was the producer of The Circus?,"[""Charlie Chaplin"", ""Charles Spencer Chaplin"", ""Charles Chaplin"", ""Sir Charles Spencer Chaplin""]",Mack Sennett,0.58,,,0,0.0,0,1
5535,2026-01-08 01:23:49,511,6764,Who was the producer of Arrive Alive?,"[""Art Linson""]",Norman Jewison,0.0213,,,0,0.0,0,1
5536,2026-01-08 01:23:51,1621,36265,Who was the producer of The Late Show?,"[""Robert Altman""]",I don't know,,David Frost,0.25,0,0.8,1,0
5537,2026-01-08 01:23:53,6238,218598,Who was the producer of Empire?,"[""Andy Warhol"", ""Andrew Warhola"", ""Andrew Warhol"", ""Drella"", ""Andrej Varchol"", ""Andrej Warhol""]","I believe you mean the TV series ""Empire"" (2015–2020); its creator was Lee Daniels and the show's executive producer and producer was also Lee Daniels (alongside Danny Strong and others). So the producer: Lee Daniels.",0.55,,,0,0.0,0,1
5538,2026-01-08 01:23:54,4434,24647,Who was the producer of Hello?,"[""Atul Agnihotri""]",Lionel Richie,0.56,,,0,0.0,0,1
5539,2026-01-08 01:23:55,1552,9122,Who was the producer of The Men?,"[""Stanley Kramer"", ""Stanley Earl Kramer""]","The producer of the 1950 film ""The Men"" was Stanley Kramer.",0.752,,,1,1.0,0,0
5540,2026-01-08 01:23:56,4177,58081,Who was the producer of Conviction?,"[""Tony Goldwyn"", ""Anthony Howard \""Tony\"" Goldwyn"", ""Anthony \""Tony\"" Howard Goldwyn"", ""Anthony Howard Goldwyn""]",I don't know,,Jerry Bruckheimer,0.25,0,0.8,1,0
5541,2026-01-08 01:23:57,485,13444,Who was the producer of The Box?,"[""James Russo"", ""James Vincent Russo""]",I don't know,,,,0,0.8,1,0
5542,2026-01-08 01:23:59,61,234,Who was the producer of Trains of Winnipeg?,"[""Christine Fellows"", ""Clive Holden"", ""Jason Tait""]",I don't know,,John Paizs,0.25,0,0.8,1,0
5543,2026-01-08 01:24:00,16033,12802,Who was the producer of Who Are You?,"[""Glyn Johns"", ""Glyn Thomas Johns""]",Pete Townshend,0.85,,,0,0.0,0,1
5544,2026-01-08 01:24:01,868,7483,Who was the producer of Bananamour?,"[""Kevin Ayers"", ""Kevin Cawley Ayers""]",John Cale,0.86,,,0,0.0,0,1
5545,2026-01-08 01:24:02,154,916,Who was the producer of Menu?,"[""Pete Smith"", ""Peter Schmidt""]",I don't know,,,,0,0.8,1,0
5546,2026-01-08 01:24:03,316,25191,Who was the producer of To Love?,"[""Faye Wong""]",I don't know,,,,0,0.8,1,0
5547,2026-01-08 01:24:05,301,3308,Who was the producer of Hospital Music?,"[""Matthew Good"", ""Matthew Frederick Robert Good""]",Neil Finn,0.8365,,,0,0.0,0,1
5548,2026-01-08 01:24:06,1424,69899,Who was the producer of Carried Away?,"[""Amy Irving"", ""Amy Davis Irving""]",I don't know,,David Foster,0.2,0,0.8,1,0
5549,2026-01-08 01:24:08,36619,392742,Who was the producer of Charlie's Angels?,"[""Drew Barrymore"", ""Drew Blyth Barrymore"", ""Drew Blythe Barrymore""]",I don't know,,Aaron Spelling,0.25,0,0.8,1,0
5550,2026-01-08 01:24:09,67,74,Who was the producer of In the Family?,"[""Paulo Porto""]",I don't know,,Jon Avnet,0.25,0,0.8,1,0
5551,2026-01-08 01:24:10,527,218598,Who was the producer of Couch?,"[""Andy Warhol"", ""Andrew Warhola"", ""Andrew Warhol"", ""Drella"", ""Andrej Varchol"", ""Andrej Warhol""]",I don't know,,Joel Futterman,0.26,0,0.8,1,0
5552,2026-01-08 01:24:11,5081,15449,Who was the producer of The East?,"[""Brit Marling"", ""Brit Heyworth Marling"", ""Scott Free Productions"", ""Percy Main Productions"", ""Ridley Scott"", ""Sir Ridley Scott""]",Carl Franklin,0.0965,,,0,0.0,0,1
5553,2026-01-08 01:24:13,16175,18468,Who was the producer of So?,"[""Daniel Lanois"", ""Daniel Roland Lanois""]",Peter Gabriel,0.81,,,0,0.0,0,1
5554,2026-01-08 01:24:14,2085,487,Who was the producer of The Ring?,"[""Lillian Hall-Davis"", ""Carl Brisson""]",Walter F. Parkes and Laurie MacDonald (producers),0.36,,,0,0.0,0,1
5555,2026-01-08 01:24:15,5554,7114,Who was the producer of Live Your Life?,"[""Just Blaze"", ""Justin Smith"", ""Justin Gregory Smith""]",T-Pain,0.231,,,0,0.0,0,1
5556,2026-01-08 01:24:16,102,580,Who was the producer of Competition?,"[""American Film Manufacturing Company"", ""Flying \""A\"" Studios"", ""American Film Company""]",I don't know,,,,0,0.8,1,0
5557,2026-01-08 01:24:17,682,282,Who was the producer of Man of the Year?,"[""Marco Vicario"", ""Renato Vicario""]",I don't know,,The producer of the film Man of the Year (2006) was Marc E. Platt.,0.3421,0,0.8,1,0
5558,2026-01-08 01:24:19,1138,61198,Who was the producer of Periya Kudumbam?,"[""Ravi Shankar"", ""Pandit Ravi Shankar"", ""Robindro Shaunkor Chowdhury""]",R. B. Choudary,0.7435,,,0,0.0,0,1
5559,2026-01-08 01:24:20,2334,3970,Who was the producer of Muthukku Muthaaga?,"[""Rasu Madhuravan""]",R. B. Choudary,0.74,,,0,0.0,0,1
5560,2026-01-08 01:24:21,372,241,Who was the producer of Hunting?,"[""Frank Howson"", ""Frank Michael Howson""]",I don't know,,,,0,0.8,1,0
5561,2026-01-08 01:24:24,8438,6213,Who was the producer of Perfect?,"[""James Bridges""]",I don't know,,"The producer of the song ""Perfect"" (by Ed Sheeran) was Ed Sheeran and Jake Gosling (primary producer: Jake Gosling).",0.42,0,0.8,1,0
5562,2026-01-08 01:24:25,10114,2413,Who was the producer of The Incredible Burt Wonderstone?,"[""Chris Bender"", ""Steve Carell"", ""Steven John \""Steve\"" Carell"", ""Steven John Carell""]",Jimmy Miller,0.3187,,,0,0.0,0,1
5563,2026-01-08 01:24:27,2238,50703,Who was the producer of Electronic?,"[""Johnny Marr"", ""John Martin Maher"", ""Bernard Sumner"", ""Bernard Dicken"", ""Bernard Edward Sumner"", ""Bernard Dickin""]",The primary producer of Electronic was Arthur Baker (along with contributions from Stephen Hague and Bernard Sumner and Johnny Marr as band members; mixes and production also involved Flood and Merv de Peyer on various tracks).,0.32,,,1,1.0,0,0
5564,2026-01-08 01:24:28,3456,3172,Who was the producer of Mr. Baseball?,"[""Fred Schepisi"", ""Frederic Alan Schepisi""]",Jerry Weintraub,0.6225,,,0,0.0,0,1
5565,2026-01-08 01:24:29,3542,11511,Who was the producer of Super?,"[""Rockline Venkatesh"", ""T. N. Venkatesh"", ""Thirupathi Narasimhalunaidu Venkatesh""]",James Gunn,0.5775,,,0,0.0,0,1
5566,2026-01-08 01:24:31,3540,471777,Who was the producer of Five Years?,"[""David Bowie"", ""David Robert Jones"", ""David Jones"", ""Bowie"", ""Davy Jones"", ""Thin White Duke"", ""Halloween Jack""]",I don't know,,,,0,0.8,1,0
5567,2026-01-08 01:24:33,13202,129818,Who was the producer of On the Road?,"[""Francis Ford Coppola""]",I don't know,,"The producer of the 2012 film ""On the Road"" was James P. (Jim) Brown (as one of the producers); principal producers also included Francis Ford Coppola and Christian McLaren.",0.25,1,0.8,1,0
5568,2026-01-08 01:24:35,298,3997,Who was the producer of April?,"[""Nanni Moretti"", ""Giovanni \""Nanni\"" Moretti"", ""Giovanni Moretti""]",I don't know,,"The producer of ""April"" was Peter Guber.",0.12,0,0.8,1,0
5569,2026-01-08 01:24:37,6185,4772,Who was the producer of Piece of Me?,"[""Bloodshy & Avant""]",Dr. Luke,0.64,,,0,0.0,0,1
5570,2026-01-08 01:24:38,4373,80552,Who was the producer of The Lady?,"[""Luc Besson"", ""Luc Paul Maurice Besson""]",I don't know,,David Puttnam,0.2,0,0.8,1,0
5571,2026-01-08 01:24:39,280,6667,Who was the producer of Getting Acquainted?,"[""Mack Sennett""]",D. W. Griffith,0.74,,,0,0.0,0,1
5572,2026-01-08 01:24:40,1657,63240,Who was the producer of I Will Follow?,"[""Ava DuVernay"", ""Ava Marie DuVernay""]",Brian Eno,0.81,,,0,0.0,0,1
5573,2026-01-08 01:24:41,267,2460,Who was the producer of Big City?,"[""Frank Borzage""]",Frank Borzage,0.26,,,1,1.0,0,0
5574,2026-01-08 01:24:43,672,13511,Who was the producer of The Rescue?,"[""Samuel Goldwyn"", ""Samuel Goldfish"", ""Szmuel Gelbfisz""]",I don't know,,,,0,0.8,1,0
5575,2026-01-08 01:24:44,149,1819,Who was the producer of Three Hours?,"[""Corinne Griffith"", ""Corinne Griffith (1894-1979)""]",I don't know,,,,0,0.8,1,0
5576,2026-01-08 01:24:45,139,17525,Who was the producer of Cinema?,"[""Tony Visconti"", ""Anthony Edward Visconti""]",I don't know,,"If the question refers to the 2001 Malayalam film ""Cinema"" (also known as ""Cinema Company""), the producer was B. Rakesh.",0.25,0,0.8,1,0
5577,2026-01-08 01:24:46,450,19423,Who was the producer of Partner?,"[""Bernardo Bertolucci""]",Ramesh S. Taurani,0.72,,,0,0.0,0,1
5578,2026-01-08 01:24:47,583,273103,Who was the producer of The Bond?,"[""Charlie Chaplin"", ""Charles Spencer Chaplin"", ""Charles Chaplin"", ""Sir Charles Spencer Chaplin""]",I don't know,,,,0,0.8,1,0
5579,2026-01-08 01:24:49,18845,80552,Who was the producer of The Family?,"[""Luc Besson"", ""Luc Paul Maurice Besson""]",I don't know,,Paul Greengrass,0.21,0,0.8,1,0
5580,2026-01-08 01:24:51,1215,1214,Who was the producer of The Comic?,"[""Carl Reiner"", ""Carlton Reiner"", ""Aaron Ruben""]",I don't know,,Robert Youngson,0.21,0,0.8,1,0
5581,2026-01-08 01:24:52,620,191320,Who was the producer of Homeland?,"[""Lou Reed"", ""Lewis Allen Reed"", ""Lewis Allan Reed""]",Howard Gordon,0.54,,,0,0.0,0,1
5582,2026-01-08 01:24:53,38482,86266,Who was the producer of House on Haunted Hill?,"[""Robert Zemeckis"", ""Robert L. Zemeckis"", ""Robert Lee Zemeckis"", ""Joel Silver""]",William Castle,0.95,,,0,0.0,0,1
5583,2026-01-08 01:24:54,278,15295,Who was the producer of Freddie Foxxx Is Here?,"[""Eric B. & Rakim"", ""Eric B & Rakim"", ""Freddie Foxxx"", ""James Campbell"", ""Bumpy Knuckles""]",Eric B.,0.72,,,1,1.0,0,0
5584,2026-01-08 01:24:55,3404,16184,Who was the producer of Dark Days?,"[""Marc Singer""]",Marc Singer,0.67,,,1,1.0,0,0
5585,2026-01-08 01:24:56,1294,117346,Who was the producer of Curtains?,"[""John Frusciante"", ""Trickfinger"", ""John Anthony Frusciante""]",Peter R. Simpson,0.412,,,0,0.0,0,1
5586,2026-01-08 01:24:58,131478,76846,Who was the producer of Carrie?,"[""Brian De Palma"", ""Brian Russell De Palma""]",William K. Everson,0.108,,,0,0.0,0,1
5587,2026-01-08 01:24:59,1028,817,Who was the producer of Innocence?,"[""Zeki Demirkubuz""]",I don't know,,Maggie Tobin,0.25,0,0.8,1,0
5588,2026-01-08 01:25:00,37943,223249,Who was the producer of 21?,"[""Kevin Spacey"", ""Kevin Spacey Fowler""]",Kevin Spacey,0.25,,,1,1.0,0,0
5589,2026-01-08 01:25:02,78,1392,Who was the producer of The Easiest Way?,"[""Clara Kimball Young"", ""Clara Kimball"", ""Edith Matilda Clara Kimball""]",I don't know,,George M. Cohan,0.25,0,0.8,1,0
5590,2026-01-08 01:25:03,14830,39771,Who was the producer of Highway?,"[""Imtiaz Ali"", ""Sajid Nadiadwala""]",I don't know,,The producer of Highway (2014 Hindi film) was Siddharth Roy Kapur,0.25,0,0.8,1,0
5591,2026-01-08 01:25:04,1932,36265,Who was the producer of A Wedding?,"[""Robert Altman""]",Dino De Laurentiis,0.84,,,0,0.0,0,1
5592,2026-01-08 01:25:06,3731,4082,Who was the producer of The Shooting?,"[""Jack Nicholson"", ""John Joseph Nicholson"", ""Monte Hellman"", ""Monte Jay Himmelman"", ""Monte Himmelbaum""]",Monte Hellman,0.82,,,1,1.0,0,0
5593,2026-01-08 01:25:07,2599,29019,Who was the producer of Submission?,"[""Theo van Gogh"", ""Ayaan Hirsi Ali""]",I don't know,,,,0,0.8,1,0
5594,2026-01-08 01:25:08,101,541,Who was the producer of Final Score?,"[""Jira Maligool"", ""Chira Malikun""]",I don't know,,,,0,0.8,1,0
5595,2026-01-08 01:25:10,365,24054,Who was the producer of The Castle?,"[""Maximilian Schell""]","It depends on which work titled ""The Castle"" you mean. For the 1997 Australian film The Castle, the producer was David Hannay.",0.31,,,0,0.0,0,1
5596,2026-01-08 01:25:11,21605,51183,Who was the producer of The Wiz?,"[""Rob Cohen"", ""Robert Cohen""]",David Wolper,0.62,,,0,0.0,0,1
5597,2026-01-08 01:25:12,2701,8230,Who was the producer of The Victim?,"[""Jennifer Blanc""]",I don't know,,,,0,0.8,1,0
5598,2026-01-08 01:25:13,29613,2110,Who was the producer of The King and I?,"[""Charles Brackett"", ""Charles William Brackett""]",Richard Rodgers and Oscar Hammerstein II (producers listed as Rodgers and Hammerstein produced the original Broadway production through their partnership),0.2,,,0,0.0,0,1
5599,2026-01-08 01:25:15,2036,31742,Who was the producer of The Crew?,"[""Barry Sonnenfeld""]",I don't know,,The producer of The Crew (the 1994 film) was David Kellogg,0.1523,0,0.8,1,0
5600,2026-01-08 01:25:16,31991,49926,Who was the producer of Boy?,"[""Cliff Curtis"", ""Clifford Vivian Devon Curtis""]",I don't know,,Taika Waititi,0.12,0,0.8,1,0
5601,2026-01-08 01:25:17,137,889,Who was the producer of Don't Mess with Bill?,"[""Pen Densham""]",Hal Davis,0.8725,,,0,0.0,0,1
5602,2026-01-08 01:25:19,2179,325,Who was the producer of M?,"[""Seymour Nebenzal""]",Fritz Lang,0.11,,,0,0.0,0,1
5603,2026-01-08 01:25:21,583,2820,Who was the producer of The Tune?,"[""Bill Plympton"", ""William Plympton""]",Don Bluth,0.542,,,0,0.0,0,1
5604,2026-01-08 01:25:22,178,11601,Who was the producer of Heart?,"[""Vittorio De Sica"", ""Vittorio de Sica""]",I don't know,,Arif Mardin,0.14,0,0.8,1,0
5605,2026-01-08 01:25:23,745,144846,Who was the producer of Americana?,"[""David Carradine"", ""John Arthur Carradine""]",I don't know,,Phil Spector,0.12,0,0.8,1,0
5606,2026-01-08 01:25:25,63712,37973,Who was the producer of The Reader?,"[""Anthony Minghella"", ""Anthony Mingella"", ""Sydney Pollack"", ""Sydney Irwin Pollack""]",Anthony Minghella,0.42,,,1,1.0,0,0
5607,2026-01-08 01:25:26,9186,1373,Who was the producer of Anonymous?,"[""John Orloff"", ""Roland Emmerich""]",Graham King,0.42,,,0,0.0,0,1
5608,2026-01-08 01:25:27,449,19862,Who was the producer of Cops and Robbers?,"[""Dino De Laurentiis"", ""Agostino De Laurentiis"", ""Carlo Ponti"", ""Carlo Ponti, Sr.""]",I don't know,,Joe Rock,0.25,0,0.8,1,0
5609,2026-01-08 01:25:28,11576,1217,Who was the producer of Vincent?,"[""Rick Heinrichs"", ""Richard Heinrichs""]",I don't know,,Paul McCartney,0.25,0,0.8,1,0
5610,2026-01-08 01:25:29,914,715,Who was the producer of Legion?,"[""Avi Nesher""]",I don't know,,Noah Hawley,0.4523,0,0.8,1,0
5611,2026-01-08 01:25:31,264,31619,Who was the producer of The Nut?,"[""Douglas Fairbanks"", ""Douglas Fairbanks, Sr."", ""Douglas Elton Thomas Ullman"", ""Douglas Ullman"", ""Doug Fairbanks""]",The Nut (1921 film) was produced by Constance Talmadge and Joseph M. Schenck (as producers; Schenck's production company).,0.56,,,0,0.0,0,1
5612,2026-01-08 01:25:32,449,108028,Who was the producer of Vice?,"[""Daryl Hannah"", ""Daryl Christine Hannah"", ""dhlovelife""]",Adam McKay,0.86,,,0,0.0,0,1
5613,2026-01-08 01:25:33,158,1369,Who was the producer of Contract?,"[""Yvonne Okoro"", ""Chinyere Yvonne Okoro""]",I don't know,,,,0,0.8,1,0
5614,2026-01-08 01:25:34,1118,3828,Who was the producer of Our Mother's House?,"[""Jack Clayton""]",James Woolf,0.82,,,0,0.0,0,1
5615,2026-01-08 01:25:36,3072,30985,Who was the producer of Bhagwan Dada?,"[""Rakesh Roshan"", ""Rakesh Roshan Lal Nagrath""]",Bhagwan Dada was produced by Bhagwan Dada (producer: Bhagwan Dada) — his full name was Bhagwan Dada (also known simply as Bhagwan).,0.6,,,0,0.0,0,1
5616,2026-01-08 01:25:37,221,218598,Who was the producer of Kitchen?,"[""Andy Warhol"", ""Andrew Warhola"", ""Andrew Warhol"", ""Drella"", ""Andrej Varchol"", ""Andrej Warhol""]",I don't know,,,,0,0.8,1,0
5617,2026-01-08 01:25:38,289,1621,Who was the producer of Changes?,"[""Hall Bartlett""]",I don't know,,Phil Collins,0.25,0,0.8,1,0
5618,2026-01-08 01:25:40,278,902,Who was the producer of Toughest Gun in Tombstone?,"[""Edward Small""]",I don't know,,Chester L. Boettcher,0.12,0,0.8,1,0
5619,2026-01-08 01:25:41,1176,4206,Who was the producer of Highway?,"[""Prem Prakash""]",I don't know,,Salman Khan,0.31,0,0.8,1,0
5620,2026-01-08 01:25:42,4147,75523,Who was the producer of The Firm?,"[""John Grisham"", ""John Ray Grisham, Jr."", ""John Ray Grisham Jr""]",Joel Silver,0.76,,,0,0.0,0,1
5621,2026-01-08 01:25:44,14830,21145,Who was the producer of Highway?,"[""Imtiaz Ali"", ""Sajid Nadiadwala""]",I don't know,,,,0,0.8,1,0
5622,2026-01-08 01:25:46,62010,45524,Who was the producer of Closer?,"[""Mike Nichols"", ""Mikhail Igorevich Peschkowsky""]",I don't know,,"The producer of the 2004 film ""Closer"" was Scott Rudin.",0.42,0,0.8,1,0
5623,2026-01-08 01:25:47,5497,16603,Who was the producer of Dirty?,"[""Butch Vig"", ""Bryan David \""Butch\"" Vig"", ""Bryan David Vig"", ""Bryan Vig""]",I don't know,,"The producer of the song ""Dirty"" (released 2018) by Chris Brown was Scott Storch (co-produced with others).",0.15,0,0.8,1,0
5624,2026-01-08 01:25:49,106,6981,Who was the producer of Genre?,"[""Don Hertzfeldt"", ""Donald Hertzfeldt""]",I don't know,,"The producer of the 1996 American TV film ""Genre"" was likely David L. Wolper.",0.125,0,0.8,1,0
